customer_id,has_corporate_card,corporate_card_type,tenure_months,corporate_monthly_spend,employee_size,industry,restaurants_spend_pct,groceries_spend_pct,travel_spend_pct,gas_stations_spend_pct,online_shopping_spend_pct,baby_stores_spend_pct,home_improvement_spend_pct,luxury_retail_spend_pct,entertainment_spend_pct,recent_baby_purchase,recent_home_purchase,frequent_traveler,high_grocery_spender,luxury_shopper,age_bracket,estimated_income,location_type,commute_distance,has_personal_gold,has_personal_platinum,has_personal_green,has_hilton_card,has_delta_card,adopted_personal_card,adopted_product,months_to_adoption,propensity_score_actual
ab5426ff-6ecc-4697-be3e-3c46dddfdeba,True,Corporate Gold,69,11228.1,11-50,Technology,0.0111,0.047,0.008,0.0258,0.0147,0.0025,0.0271,0.0105,0.0107,False,False,False,False,False,51-60,361300.74,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3099
e885e173-da25-4508-97e6-51af539713f7,True,Corporate Gold,93,1389.0,11-50,Healthcare,0.1028,0.1058,0.0622,0.0242,0.0534,0.007,0.0055,0.0022,0.0557,False,False,False,False,False,51-60,77026.88,Rural,0-10mi,False,False,False,False,False,False,None,0,0.3521
4f3b8d29-e165-4bd1-a89e-77b590888e9a,True,Corporate Platinum,106,8633.23,201-1000,Manufacturing,0.0735,0.1386,0.0646,0.0873,0.0441,0.0246,0.0007,0.0626,0.1014,True,False,True,True,False,25-30,221665.61,Urban,50+ mi,False,False,False,False,False,False,None,0,0.669
a02390ca-fbb3-4d6d-9df5-6788c283e8a7,True,Corporate Gold,18,3274.28,1000+,Healthcare,0.0429,0.0676,0.0393,0.0421,0.0506,0.0178,0.004,0.0117,0.0826,False,False,False,False,False,41-50,106295.92,Rural,0-10mi,False,False,False,False,False,True,Hilton,6,0.324
e23b9be7-8df5-42cc-b298-d2aee872a4b1,True,Business Gold,62,13246.22,1000+,Healthcare,0.037,0.096,0.056,0.0099,0.0616,0.0018,0.0136,0.077,0.0256,False,False,True,True,True,25-30,500000.0,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3521
b750dde4-131b-4abe-8e67-f65e93d19d26,True,Business Gold,104,7702.93,11-50,Healthcare,0.0025,0.0764,0.1156,0.0356,0.0425,0.0002,0.0169,0.0296,0.0162,False,False,True,False,False,51-60,362856.36,Urban,10-30mi,False,False,False,False,False,False,None,0,0.3099
45b4d642-9d75-44da-9df6-ba4ebc5843e4,True,Business Gold,69,9413.84,1-10,Retail,0.0305,0.0071,0.036,0.0273,0.1448,0.0034,0.0032,0.0023,0.0251,False,False,False,False,False,51-60,386831.16,Urban,0-10mi,False,True,False,False,False,True,Gold,8,0.3099
1f7b5cf4-4c4e-48b6-91b0-659c08d2b8be,True,Corporate Platinum,9,6851.24,51-200,Professional Services,0.0264,0.0233,0.0302,0.0107,0.0515,0.0021,0.0066,0.075,0.0914,False,False,False,False,False,41-50,199521.48,Urban,0-10mi,False,False,False,False,False,False,None,0,0.0704
7b5e28c9-3d08-4a04-9bb0-ed7e0374b96f,True,Business Gold,20,5177.12,11-50,Finance,0.0155,0.0547,0.0466,0.073,0.1512,0.0278,0.0029,0.0001,0.0081,False,False,False,False,False,41-50,113374.33,Suburban,30-50mi,False,True,False,False,False,False,None,0,0.324
42001401-afce-4522-b8a6-8196555958c4,True,Corporate Platinum,100,3230.79,201-1000,Technology,0.0632,0.0349,0.045,0.067,0.0981,0.009,0.0019,0.0075,0.0321,False,False,False,False,False,36-40,171714.6,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
259a9880-0c21-4f48-8dee-e167632e27ce,True,Corporate Gold,54,2852.02,1-10,Finance,0.0784,0.0311,0.0612,0.0043,0.1029,0.0001,0.0407,0.0094,0.0148,False,False,False,False,False,31-35,99365.91,Urban,0-10mi,False,False,False,False,False,True,Green,4,0.3099
4df83254-5aa0-4fad-9b82-24424a60228a,True,Corporate Gold,86,14491.9,51-200,Finance,0.0343,0.0073,0.0247,0.019,0.0215,0.0036,0.0,0.004,0.0023,False,False,False,False,False,36-40,500000.0,Urban,10-30mi,False,False,False,False,False,False,None,0,0.3099
090feb81-abaf-4b5e-a4be-62191588a54d,True,Business Gold,108,9540.73,1000+,Professional Services,0.0043,0.0656,0.0327,0.0308,0.0266,0.0217,0.0102,0.0111,0.0503,True,False,False,False,False,31-35,364207.58,Rural,10-30mi,False,False,False,False,False,False,None,0,0.3099
eff50163-b90b-454a-81c5-18c0b3b87efc,True,Business Platinum,16,11500.74,1000+,Finance,0.0349,0.0381,0.1751,0.0248,0.1109,0.0023,0.048,0.0423,0.0233,False,True,True,False,False,41-50,500000.0,Urban,10-30mi,False,False,False,False,False,True,Hilton,8,0.324
dd5989e2-be2b-4b6f-b88a-3d3e765e9043,True,Corporate Gold,58,15793.61,51-200,Manufacturing,0.0559,0.014,0.0213,0.0133,0.0384,0.001,0.0115,0.0039,0.0012,False,False,False,False,False,36-40,500000.0,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
57f8b4d8-424a-4657-9ad7-66c22c903b8d,True,Corporate Platinum,22,4078.36,1000+,Professional Services,0.0278,0.0539,0.0994,0.0234,0.0881,0.0231,0.0257,0.0215,0.0111,False,False,False,False,False,31-35,136026.32,Urban,0-10mi,False,False,False,False,False,False,None,0,0.324
9da4f814-5494-44ad-9114-0d72c0345f21,True,Business Gold,102,7809.89,1-10,Manufacturing,0.0385,0.0275,0.0449,0.0067,0.027,0.0019,0.018,0.0019,0.0148,False,False,False,False,False,41-50,348287.42,Urban,0-10mi,True,False,False,False,False,False,None,0,0.3099
3fc805cc-e988-4533-b44f-c1c8ca9aace4,True,Business Gold,58,2210.57,11-50,Healthcare,0.0282,0.0016,0.0303,0.0379,0.0645,0.0012,0.0118,0.0401,0.0583,False,False,False,False,False,51-60,77967.92,Urban,0-10mi,False,True,False,False,False,False,None,0,0.3099
cadd794f-27dd-4a3b-9c83-5bbd668fbb5b,True,Corporate Platinum,106,19136.74,1-10,Manufacturing,0.0199,0.0043,0.0328,0.0253,0.0372,0.0,0.011,0.0016,0.0269,False,False,True,False,False,41-50,500000.0,Suburban,30-50mi,False,False,False,False,False,True,Green,6,0.3099
f4e6a33b-907d-433f-806d-36d82a4c6692,True,Business Gold,40,11871.41,1000+,Finance,0.0327,0.0405,0.0809,0.0219,0.0451,0.0001,0.0272,0.009,0.0128,False,False,False,False,False,36-40,404244.35,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.2817
b3964947-2525-43b9-9f72-047c14b1a25c,True,Business Gold,22,16063.54,1000+,Finance,0.0354,0.0302,0.0397,0.0442,0.1357,0.0068,0.007,0.0033,0.0354,False,False,True,False,False,51-60,445746.21,Urban,50+ mi,False,False,False,False,False,False,None,0,0.2817
708c4b58-fbce-4e4b-a03b-244baf1e4477,True,Business Gold,105,2946.12,1-10,Professional Services,0.037,0.0217,0.0337,0.0438,0.0436,0.0091,0.0077,0.0046,0.051,False,False,False,False,False,25-30,57692.42,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0423
8c49b5a8-18c8-4cec-9c2c-207124597822,True,Corporate Gold,76,25061.27,1-10,Healthcare,0.0715,0.0518,0.0138,0.0189,0.0837,0.005,0.0136,0.0242,0.0003,False,True,False,True,False,41-50,500000.0,Urban,30-50mi,False,False,False,False,False,False,None,0,0.3099
7810b357-7b2f-4760-a8a5-b9e2b2389b1b,True,Business Platinum,28,33319.65,11-50,Finance,0.0269,0.0969,0.0377,0.0172,0.009,0.0031,0.0534,0.0044,0.0773,False,True,True,True,False,36-40,500000.0,Suburban,30-50mi,False,False,False,False,False,False,None,0,0.2817
69de65f8-5053-4190-bcf8-a2a81cf9df1f,True,Corporate Gold,85,8519.92,11-50,Technology,0.017,0.0385,0.0197,0.0128,0.0553,0.0006,0.0132,0.0256,0.0097,False,False,False,False,False,31-35,283054.44,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
d6440d44-794c-4bab-a58b-d431d0184ce1,True,Business Gold,53,15606.94,201-1000,Technology,0.0656,0.0195,0.0645,0.0588,0.0611,0.0106,0.0055,0.0221,0.1162,False,False,True,False,False,60+,500000.0,Suburban,50+ mi,False,False,False,False,False,True,Hilton,10,0.3521
9d35d94c-bf63-4d54-82eb-40062523c8c4,True,Corporate Gold,11,4656.27,11-50,Manufacturing,0.0654,0.0515,0.0151,0.0318,0.0367,0.0276,0.0337,0.0046,0.0088,False,False,False,False,False,36-40,154005.83,Rural,0-10mi,False,False,False,False,False,False,None,0,0.2817
b1f3c16c-7fcc-48da-a228-f70b735dfb7c,True,Corporate Gold,35,2785.95,201-1000,Retail,0.0083,0.03,0.1005,0.0575,0.081,0.0013,0.0066,0.0633,0.0243,False,False,False,False,False,36-40,84056.13,Suburban,0-10mi,False,True,False,False,False,False,None,0,0.324
68f50a18-53fa-4f6a-b33a-2e3ac985925e,True,Corporate Gold,92,11289.27,51-200,Manufacturing,0.0577,0.0845,0.0895,0.0277,0.0876,0.0046,0.0097,0.0412,0.0014,False,False,True,True,False,31-35,475451.95,Urban,10-30mi,True,False,False,False,False,False,None,0,0.3521
a132c9c8-4022-479c-a383-267ae460fabe,True,Corporate Platinum,20,3784.82,11-50,Healthcare,0.1303,0.0216,0.1227,0.0229,0.0756,0.0067,0.0053,0.0115,0.0053,False,False,True,False,False,60+,207165.79,Urban,0-10mi,False,False,False,False,False,False,None,0,0.324
bc38c494-2e89-49d4-b910-b8fe521ee5c5,True,Corporate Gold,44,16052.96,11-50,Technology,0.0057,0.0085,0.0024,0.0039,0.0016,0.0,0.006,0.0003,0.0153,False,False,False,False,False,51-60,500000.0,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0704
2561e02f-6b9b-46c6-bf32-5744a8611756,True,Corporate Gold,35,19104.0,1000+,Finance,0.0564,0.124,0.011,0.0687,0.0656,0.0554,0.0176,0.0279,0.0768,True,True,False,True,False,25-30,500000.0,Urban,50+ mi,False,False,False,False,False,True,Gold,2,0.6409
7663e6b8-5dc3-428a-8a8d-7c7f1a6bd8d7,True,Corporate Platinum,90,10993.83,51-200,Finance,0.0112,0.0094,0.0303,0.0252,0.0746,0.0117,0.0009,0.0341,0.014,False,False,False,False,False,41-50,427170.57,Urban,10-30mi,False,False,False,False,False,True,Delta,5,0.3099
5d138d31-5827-4563-960c-7f98e342c5f5,True,Corporate Platinum,104,9182.55,51-200,Retail,0.0432,0.0198,0.1191,0.0268,0.1073,0.0255,0.0197,0.0422,0.0708,True,False,True,False,False,31-35,372713.9,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
0c7123ea-f65f-4329-9488-f81a6f396454,True,Business Gold,96,10533.2,11-50,Manufacturing,0.0232,0.0125,0.0289,0.0206,0.0403,0.0018,0.0023,0.0134,0.0006,False,False,True,False,False,41-50,320393.79,Urban,0-10mi,False,False,False,True,False,True,Gold,5,0.3099
12bedcda-3858-44c7-9101-fcf57273b0d4,True,Business Platinum,88,11869.88,1000+,Professional Services,0.0984,0.0162,0.0559,0.0273,0.0229,0.0041,0.0,0.0105,0.0008,False,False,True,False,False,36-40,500000.0,Urban,10-30mi,False,False,False,False,False,False,None,0,0.3099
21323892-4c76-4465-883f-3227b506c36b,True,Business Gold,16,4633.69,201-1000,Retail,0.181,0.0693,0.0559,0.0042,0.0728,0.0367,0.0824,0.0091,0.0174,True,True,False,False,False,25-30,153482.12,Urban,0-10mi,True,False,False,False,False,True,Green,8,0.324
219b3174-612a-427f-9fd9-53deeb219c5d,True,Corporate Gold,111,2683.74,201-1000,Finance,0.0336,0.0108,0.008,0.0069,0.0373,0.0155,0.0058,0.0045,0.0125,False,False,False,False,False,41-50,130488.19,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
6e17faa2-a6ee-4c83-aa7c-ee1d3aab1296,True,Corporate Gold,24,12696.06,51-200,Manufacturing,0.0594,0.0926,0.0288,0.0664,0.0424,0.0008,0.063,0.0064,0.0792,False,True,False,True,False,51-60,314273.13,Urban,50+ mi,False,False,False,False,False,True,Gold,1,0.324
72930a83-f440-4e6d-82d5-d09599a06081,True,Business Platinum,52,10735.77,201-1000,Retail,0.028,0.0262,0.1408,0.0046,0.0922,0.01,0.0035,0.0048,0.0881,False,False,True,False,False,36-40,237353.85,Urban,0-10mi,False,True,False,False,False,True,Delta,5,0.3521
459b0fe8-1315-4085-8b16-3ee3367f3b63,True,Corporate Gold,101,44187.36,11-50,Professional Services,0.0333,0.0334,0.0444,0.0082,0.0776,0.0016,0.001,0.0139,0.0094,False,False,True,True,False,25-30,500000.0,Urban,30-50mi,False,False,False,True,False,True,Gold,9,0.3099
7f6d97aa-e730-4212-844d-bf843b3014a0,True,Corporate Platinum,33,9449.19,201-1000,Finance,0.0527,0.1128,0.0959,0.0096,0.0349,0.0335,0.0356,0.0156,0.0169,True,True,True,True,False,60+,418126.38,Rural,0-10mi,False,True,False,False,False,False,None,0,0.324
09ca6354-a180-492f-bb14-30f97c1c7f55,True,Business Platinum,30,9395.21,51-200,Manufacturing,0.0622,0.0478,0.1063,0.0146,0.1039,0.0105,0.0429,0.0159,0.0173,False,True,False,False,False,31-35,424269.02,Urban,0-10mi,False,False,False,False,False,False,None,0,0.324
2b466798-8f86-45a5-8af7-ba4243a947dc,True,Business Platinum,9,10988.6,51-200,Finance,0.0285,0.0113,0.0276,0.0239,0.0146,0.002,0.0039,0.0054,0.0086,False,False,False,False,False,36-40,281447.04,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.0704
3cb05074-d682-494a-92d1-697acb1e5e12,True,Corporate Platinum,47,15824.36,1000+,Retail,0.0377,0.0407,0.0316,0.0062,0.0769,0.0236,0.0144,0.0728,0.0063,True,False,False,False,True,41-50,500000.0,Suburban,0-10mi,False,False,False,False,False,True,Platinum,4,0.5634
0c496f32-b2aa-4a13-badd-30b13c1a0cdd,True,Business Gold,62,3650.95,1000+,Professional Services,0.0718,0.0356,0.083,0.0393,0.0516,0.0101,0.0635,0.0087,0.0118,False,False,False,False,False,31-35,153164.73,Suburban,0-10mi,False,True,False,False,False,False,None,0,0.3521
7dcd7102-1968-474d-b782-452a742a5861,True,Corporate Platinum,59,8015.74,51-200,Professional Services,0.0334,0.0078,0.0193,0.0079,0.0221,0.0349,0.004,0.0248,0.0055,True,False,False,False,False,31-35,324495.0,Urban,0-10mi,False,False,False,False,False,True,Gold,7,0.3099
d15fe4e9-0e4a-4bd9-ae60-01b38ac39dda,True,Business Gold,10,11138.76,51-200,Technology,0.0281,0.0345,0.0145,0.0456,0.0317,0.001,0.0042,0.0034,0.0185,False,False,False,False,False,25-30,500000.0,Suburban,30-50mi,False,False,False,False,False,True,Gold,5,0.2817
6815c96e-2ecf-461b-ab88-be4d55357ebf,True,Corporate Gold,29,6147.76,1000+,Healthcare,0.0051,0.0198,0.1231,0.0015,0.1633,0.0001,0.02,0.0057,0.0128,False,False,True,False,False,25-30,261856.0,Urban,0-10mi,False,True,False,False,False,True,Gold,4,0.324
124293d1-5eb4-40c8-aebc-26cc19f8e39c,True,Corporate Gold,6,13799.25,1000+,Retail,0.0085,0.0394,0.0282,0.022,0.0223,0.0014,0.0088,0.0012,0.0031,False,False,False,False,False,36-40,500000.0,Suburban,10-30mi,False,True,False,False,False,False,None,0,0.0704
d4c294b4-11c3-4f2d-8724-bcf6cfbd50fc,True,Business Gold,31,6647.24,201-1000,Manufacturing,0.0437,0.04,0.0243,0.0413,0.0414,0.0003,0.0155,0.0057,0.0383,False,False,False,False,False,51-60,283572.39,Urban,10-30mi,True,False,False,False,False,True,Green,8,0.2817
eb9da3fb-4cb5-4610-8cd8-c95084dcea8d,True,Corporate Gold,75,7303.47,1-10,Professional Services,0.0448,0.012,0.1023,0.0279,0.1083,0.0027,0.0039,0.0082,0.0157,False,False,True,False,False,25-30,147427.01,Rural,10-30mi,False,False,False,False,False,False,None,0,0.3099
91d30f27-6015-496b-93f0-7383de9a6e44,True,Business Gold,7,11835.02,11-50,Healthcare,0.0411,0.0503,0.1302,0.0244,0.0703,0.0015,0.0011,0.0232,0.0031,False,False,True,False,False,41-50,314186.55,Urban,10-30mi,False,True,False,False,False,False,None,0,0.0704
c7ba3fde-729b-4dfc-834c-2b504fe7313d,True,Corporate Gold,24,6964.13,1000+,Professional Services,0.1278,0.0469,0.0305,0.0262,0.0207,0.0039,0.0025,0.0107,0.031,False,False,False,False,False,36-40,243224.87,Urban,0-10mi,False,True,False,False,False,True,Gold,6,0.2817
ade62613-1e3e-4b21-844b-e1e50fa824a8,True,Business Platinum,68,2899.13,201-1000,Manufacturing,0.0635,0.0305,0.0258,0.0597,0.0233,0.0006,0.0042,0.0064,0.0034,False,False,False,False,False,25-30,112761.39,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.3099
ec862908-f485-4d2e-b508-bd9cccc1e3c7,True,Business Gold,70,5527.65,201-1000,Technology,0.0305,0.0444,0.095,0.0919,0.0425,0.0372,0.0178,0.0249,0.0323,True,False,False,False,False,41-50,219435.28,Urban,30-50mi,False,False,False,False,False,False,None,0,0.3521
b590c51e-9d4f-43f6-ac6b-703d763c49f1,True,Corporate Platinum,109,4810.37,51-200,Technology,0.0291,0.1214,0.0329,0.0042,0.0869,0.0117,0.0653,0.0209,0.0102,False,False,False,False,False,31-35,234143.65,Urban,0-10mi,False,False,False,False,False,True,Platinum,7,0.3521
83f250de-7828-4ae0-8f4e-c68d2ea49e7e,True,Business Gold,71,1230.01,51-200,Retail,0.0303,0.0532,0.0267,0.0073,0.062,0.0051,0.0115,0.0099,0.0128,False,False,False,False,False,41-50,40000.0,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0423
03949ad2-831e-4d28-a74d-e04cbdf7242d,True,Corporate Gold,112,6366.4,51-200,Technology,0.1331,0.0168,0.0273,0.0879,0.0606,0.0001,0.0059,0.006,0.0097,False,False,False,False,False,36-40,140784.73,Suburban,30-50mi,False,False,False,False,False,True,Gold,8,0.3099
d5331b93-0166-4803-9914-9eb2cdd38d56,True,Corporate Platinum,89,10160.68,201-1000,Retail,0.0146,0.0038,0.022,0.0042,0.0117,0.0,0.0027,0.0006,0.0065,False,False,False,False,False,41-50,299035.25,Suburban,0-10mi,False,False,False,False,False,False,None,0,0.0986
edd57594-ef1e-4126-81e0-bc793854b516,True,Corporate Gold,69,12067.57,11-50,Manufacturing,0.0682,0.0265,0.0527,0.2227,0.0633,0.0387,0.013,0.0001,0.0687,True,False,True,False,False,51-60,277025.12,Urban,50+ mi,False,False,False,False,False,False,None,0,0.3521
350cfdce-2790-4efb-b7ef-396efa816046,True,Business Platinum,50,4175.37,201-1000,Finance,0.0275,0.0044,0.037,0.0246,0.0287,0.0299,0.0181,0.0419,0.0034,False,False,False,False,False,31-35,134252.64,Urban,0-10mi,False,False,False,False,False,True,Green,10,0.3099
47f52935-fd80-479f-8177-6376ae9bbd1e,True,Business Gold,18,6608.16,201-1000,Healthcare,0.0242,0.1047,0.1097,0.0407,0.2509,0.0001,0.0205,0.017,0.0673,False,False,True,False,False,60+,182970.97,Urban,10-30mi,False,False,False,False,False,False,None,0,0.324
5c107bcf-b50f-4efb-95fd-071ce7508867,True,Business Platinum,87,19506.76,201-1000,Professional Services,0.0269,0.0099,0.0135,0.0133,0.0354,0.0057,0.0316,0.0275,0.0082,False,True,False,False,False,31-35,500000.0,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3099
32168297-326d-4967-a7c6-937372a62275,True,Business Platinum,113,4543.41,11-50,Retail,0.0142,0.0258,0.0714,0.003,0.2863,0.0016,0.0204,0.0072,0.004,False,False,False,False,False,25-30,143867.63,Suburban,0-10mi,False,False,False,True,False,False,None,0,0.3521
428604b5-0d50-4119-b7f4-6fc193c28423,True,Business Platinum,48,12131.74,201-1000,Retail,0.0086,0.0827,0.0912,0.0311,0.117,0.06,0.0056,0.0544,0.0705,True,False,True,True,False,31-35,447713.8,Urban,30-50mi,False,False,False,False,True,True,Gold,5,0.6409
64a4269c-d19b-4ac3-b085-f628d1919d81,True,Corporate Gold,46,16454.02,1-10,Retail,0.057,0.052,0.01,0.0782,0.0484,0.0164,0.0062,0.0311,0.0598,True,False,False,True,False,51-60,500000.0,Urban,50+ mi,False,False,False,False,False,True,Green,6,0.324
03e1a6a2-12ba-4dd4-b2b0-66ccae2b2a6b,True,Business Platinum,17,1617.89,1-10,Manufacturing,0.0384,0.0474,0.0529,0.0306,0.0353,0.0,0.0027,0.0327,0.1109,False,False,False,False,False,41-50,83374.31,Urban,0-10mi,False,False,False,False,False,True,Platinum,4,0.324
079c0c8e-52e8-41f4-bc83-ff00bfceea22,True,Business Gold,74,7262.01,51-200,Professional Services,0.0287,0.091,0.0487,0.0029,0.025,0.0,0.0016,0.0201,0.0195,False,False,False,False,False,60+,352794.13,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
fa3e9db8-fc4f-4b4e-b2a5-fc0a764bed9f,True,Corporate Platinum,41,15253.7,1-10,Manufacturing,0.0359,0.044,0.0847,0.0312,0.0208,0.02,0.0029,0.035,0.016,True,False,True,False,False,41-50,426115.51,Urban,30-50mi,False,False,False,False,False,False,None,0,0.2817
f92cbecf-839b-4f09-9618-37fe7650a7d5,True,Corporate Platinum,7,8848.56,1000+,Finance,0.028,0.0199,0.102,0.005,0.0662,0.009,0.1581,0.0111,0.0314,False,True,False,False,False,36-40,288721.22,Urban,0-10mi,False,False,False,False,False,False,None,0,0.5352
f341dd07-85cb-419f-bcbe-9e8ff5a6f3df,True,Corporate Gold,6,21203.05,1000+,Healthcare,0.0426,0.0094,0.0283,0.0227,0.0217,0.0007,0.0069,0.0044,0.0422,False,False,True,False,False,51-60,500000.0,Urban,30-50mi,False,False,False,False,False,False,None,0,0.0704
6e698685-19fc-4c6b-a735-f616c4890a35,True,Corporate Gold,44,8222.32,1-10,Healthcare,0.0831,0.0461,0.1219,0.0276,0.1016,0.0062,0.001,0.1104,0.0497,False,False,True,False,False,60+,216718.79,Urban,0-10mi,False,False,False,False,False,False,None,0,0.324
2d9ef994-2152-4e23-8f79-555d40e70607,True,Corporate Gold,59,24824.53,201-1000,Retail,0.0186,0.0288,0.0113,0.0919,0.1161,0.0001,0.0802,0.0482,0.0094,False,True,False,False,True,51-60,500000.0,Urban,50+ mi,False,True,False,False,False,True,Gold,7,0.3521
5b1dc831-6667-4c25-9430-43f004351c1e,True,Corporate Gold,58,9681.9,51-200,Healthcare,0.023,0.0486,0.0253,0.0238,0.0444,0.0424,0.1029,0.0179,0.0267,True,True,False,False,False,41-50,362106.92,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
3080a874-1408-4e69-9201-775722b709dd,True,Corporate Platinum,91,33416.54,201-1000,Retail,0.009,0.026,0.0069,0.0133,0.0011,0.0009,0.0117,0.0016,0.0142,False,True,False,True,False,51-60,500000.0,Suburban,30-50mi,False,True,False,False,False,False,None,0,0.0986
a2cb466c-151d-4d3c-a3f6-f937519f58ae,True,Business Platinum,66,10746.02,201-1000,Professional Services,0.0354,0.02,0.0484,0.0213,0.0381,0.0097,0.0038,0.0217,0.0318,False,False,False,False,False,31-35,482680.42,Urban,0-10mi,False,False,False,False,True,False,None,0,0.3099
4aa72ac2-f20f-4443-85e3-379564fda6ad,True,Business Gold,96,2441.23,51-200,Finance,0.0105,0.0248,0.02,0.0041,0.0133,0.0048,0.0189,0.0044,0.0384,False,False,False,False,False,51-60,83718.56,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
44658241-e2b6-43f3-9831-633cbefad4e4,True,Corporate Platinum,40,4527.55,1-10,Technology,0.078,0.0184,0.0738,0.093,0.0302,0.0011,0.025,0.044,0.0341,False,False,False,False,False,60+,148134.96,Urban,30-50mi,False,False,False,False,False,True,Green,7,0.324
241a1d93-c143-429a-99cd-b889bd430903,True,Corporate Platinum,32,13746.2,1-10,Manufacturing,0.0791,0.0379,0.0575,0.0382,0.0467,0.006,0.0266,0.0291,0.0136,False,True,True,False,False,41-50,500000.0,Urban,30-50mi,False,False,False,False,False,False,None,0,0.2817
1f50f694-1a3a-4ef8-a92c-9510e7608277,True,Corporate Platinum,68,17889.78,51-200,Technology,0.0366,0.0276,0.1081,0.0048,0.0468,0.0333,0.0036,0.0038,0.0125,True,False,True,False,False,31-35,500000.0,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3099
07934e17-0f31-46e9-b45a-c79a00ceb95d,True,Corporate Gold,18,6246.65,1000+,Retail,0.0047,0.0318,0.0298,0.0158,0.0333,0.0176,0.0191,0.019,0.1733,False,False,False,False,False,31-35,242455.5,Urban,0-10mi,False,True,False,False,False,True,Delta,6,0.2817
d9dfe627-ff31-47b1-8209-bf3217f4ed0d,True,Business Gold,93,23960.66,51-200,Finance,0.0924,0.0078,0.0401,0.0079,0.0438,0.0272,0.0849,0.0208,0.0362,True,True,True,False,False,60+,500000.0,Urban,0-10mi,False,False,False,False,False,False,None,0,0.3521
48b4259d-fdd2-46df-9f15-8f41d971a945,True,Corporate Gold,27,5157.64,11-50,Finance,0.0387,0.0395,0.0298,0.0844,0.0321,0.0293,0.0054,0.0022,0.0183,False,False,False,False,False,51-60,225211.4,Suburban,30-50mi,False,False,False,False,False,False,None,0,0.2817
74a7f7dc-cf82-455c-bdbe-248ff408d800,True,Business Gold,111,6485.1,1-10,Manufacturing,0.0457,0.0167,0.013,0.012,0.0123,0.0006,0.0013,0.0012,0.0021,False,False,False,False,False,41-50,300575.78,Suburban,0-10mi,False,True,False,False,False,True,Green,9,0.3099
9e3baf88-0ffe-4841-b883-7317f1fd7a77,True,Business Gold,119,10965.95,1000+,Finance,0.0342,0.0119,0.1577,0.0706,0.1408,0.0,0.0144,0.0741,0.0297,False,False,True,False,False,60+,500000.0,Urban,50+ mi,False,False,False,False,False,False,None,0,0.3521
c7653a02-ed9e-450e-85fb-3946510dabdb,True,Business Gold,67,1982.4,11-50,Healthcare,0.029,0.0362,0.0224,0.0025,0.0059,0.0111,0.0021,0.0006,0.0024,False,False,False,False,False,36-40,48053.9,Urban,0-10mi,False,False,False,False,False,False,None,0,0.0423
b64c2437-9569-4b55-892f-690c273c36c7,True,Business Platinum,41,7615.54,201-1000,Healthcare,0.0501,0.0313,0.0425,0.0448,0.0715,0.0039,0.0085,0.0041,0.0088,False,False,False,False,False,51-60,391940.64,Rural,10-30mi,False,False,False,False,False,False,None,0,0.2817
cfa9c33a-d4cc-45d0-ac4a-9989e190770e,True,Corporate Gold,44,44322.58,201-1000,Finance,0.0738,0.1367,0.0169,0.1211,0.0707,0.0039,0.037,0.0105,0.0228,True,True,True,True,False,31-35,500000.0,Urban,50+ mi,False,False,False,False,False,False,None,0,0.6409
10334088-1c8e-459a-b57c-a730ad8a19b3,True,Business Platinum,55,3714.27,11-50,Professional Services,0.0595,0.0659,0.0425,0.011,0.0112,0.007,0.0089,0.0,0.0206,False,False,False,False,False,31-35,172288.52,Rural,0-10mi,False,False,False,False,False,False,None,0,0.3099
1cd7809d-1860-482d-98e6-60dc6891c843,True,Business Gold,61,7877.09,1-10,Technology,0.0473,0.0113,0.0519,0.0271,0.0391,0.0019,0.073,0.0085,0.0116,False,True,True,False,False,36-40,298527.57,Suburban,10-30mi,False,False,False,False,False,False,None,0,0.3099
74998821-afb1-4974-9d74-0dcab50d44e2,True,Business Gold,14,2250.36,11-50,Healthcare,0.0228,0.0069,0.0225,0.0139,0.1031,0.0003,0.0125,0.0053,0.0222,False,False,False,False,False,36-40,60951.88,Urban,0-10mi,False,False,False,False,False,True,Gold,6,0.2817
860bab54-05db-4553-ab43-65e012e47c32,True,Business Gold,28,2851.0,11-50,Technology,0.0309,0.016,0.018,0.0083,0.1389,0.0045,0.0037,0.0067,0.0307,False,False,False,False,False,36-40,108166.13,Urban,0-10mi,False,False,False,False,False,True,Green,4,0.2817
